,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
0,2012-01-15,83.5,11241.464805483452,0.0,0.905,0.0,60600.888439263894,0.0,-32785.06964880321,44026.5344542866,44026.5344542866,44026.53445428611,44026.5344542866,2063243.6804782308,2063243.6804783524,2063243.6804782308
1,2012-01-31,136.0,11102.164440515236,0.0,0.9075,0.0,60584.799129687504,0.0,-93063.82497440954,71380.91976612147,36918.60412963751,73893.35469001543,133958.29660394104,1940387.5483148051,2000452.490228724,2037427.2407891084
2,2012-02-15,221.16666666666666,10962.936477440107,0.0,0.91,0.0,60568.70982011111,0.0,-197856.69999117847,115755.81149420913,54911.0467472537,111210.35252209527,200158.9175714932,1799477.9952595446,1900205.0741840778,1972218.5017159863
3,2012-02-29,253.83333333333334,10823.780916258072,0.0,0.9125000000000001,0.0,60552.62051053472,0.0,-319809.2369853824,132776.31791046195,69161.23299482894,140750.3457376741,254778.30903010338,1631965.7823211586,1770278.5093626576,1877214.3623083874
4,2012-03-15,268.8333333333333,10684.697756969146,0.0,0.915,0.0,60536.531200958336,0.0,-449716.39579939935,140591.8565709862,71685.69745643635,145934.82934062852,261067.07859995734,1467762.8215690183,1635028.3777790056,1768355.176904412
5,2012-03-31,251.16666666666666,10545.686999573305,0.0,0.9175,0.0,60520.441891381946,0.0,-570557.5976150834,131386.88881525764,72764.78890114873,146316.3472184316,268486.6619685556,1316859.4093271934,1499257.7175601427,1651066.8933305694
6,2012-04-15,208.83333333333334,10406.748644070552,0.0,0.92,0.0,60504.352581805564,0.0,-669480.5508999025,109329.70192888922,57840.86536613989,117606.91283045325,214403.68737832105,1210679.8421621546,1392057.5533737615,1552455.9210995298
7,2012-04-30,184.16666666666666,10267.882690460892,0.0,0.9225000000000001,0.0,60488.26327222917,0.0,-755690.1510076907,96477.48279824933,44409.03703079814,92194.2693198371,168640.36182239634,1130607.2338411896,1310131.1667443828,1471592.2950114703
8,2012-05-15,138.0,10129.089138744339,0.0,0.925,0.0,60472.17396265278,0.0,-817984.0534564711,72422.9915875247,32442.7051540311,67944.03848064593,123588.51106542304,1074542.3213939285,1252316.2174024784,1410902.3869529143
9,2012-05-31,116.5,9990.367988920874,0.0,0.9275,0.0,60456.084653076396,0.0,-869214.4049749901,61220.71950743994,26496.953440805002,54116.98095514063,97486.71029748143,1033797.4337470522,1208189.6044362604,1364624.7850490839
10,2012-06-15,84.83333333333333,9851.719240990495,0.0,0.93,0.0,60439.9953435,0.0,-904083.9347358885,44721.249001888755,26452.19803515077,55145.022015065835,101865.13157641234,992653.4727471106,1162896.301662187,1319469.194872689
11,2012-06-30,74.66666666666667,9825.803018465442,0.0,0.9304166666666667,0.0,60420.00318810417,0.0,-933682.1822938453,39424.05057642232,19246.4781032521,39428.26375392758,72157.6969226617,966715.2223283661,1133293.8409267226,1285194.9794145238
12,2012-07-15,58.5,9799.90179005692,0.0,0.9308333333333334,0.0,60400.011032708324,0.0,-954882.9171905345,31000.636686746184,14987.607207655528,30750.331751138056,56390.51582379712,950013.6803480146,1112343.4109656415,1263170.1464663153
13,2012-07-31,52.5,9774.01555576496,0.0,0.93125,0.0,60380.0188773125,0.0,-972983.3228573061,27874.421222536486,10703.596288030263,21871.293172655664,39509.73175439504,940504.6923160946,1100246.133348753,1247363.3467169348
