,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
68,2016-11-15,5.666666666666667,18581.766670631878,0.6604416927853725,0.37,0.0,27858.720645625002,0.09311882224815415,-197905.92219091067,1430.518571207815,641.0529912638588,1381.97560925731,2620.749915094175,2111333.729753687,2168252.044559241,2214668.2130770492
69,2016-11-30,5.333333333333333,18596.464993162066,0.0,0.37,0.0,27880.757111187504,0.0,-389215.43595283525,1358.9426426474242,707.5107430071827,1543.9191812249037,2947.701644160633,1930257.2510765542,1981811.6006623313,2023881.2010888448
70,2016-12-15,3.3333333333333335,18611.16331569225,0.0,0.37,0.0,27902.793576750002,0.0,-371533.75970842806,929.48707128508,620.9141955219095,1324.7650522813185,2493.4201470919206,1947625.7301537853,1999097.9989257485,2041236.3005321908
71,2016-12-31,1.6666666666666667,18625.861638222443,0.0,0.37,0.0,27924.830042312504,0.0,-353479.50549868867,571.6074284831261,441.0630642121708,945.4605755467411,1799.9754520067045,1965336.5786769001,2016778.399988419,2058942.6773902054
72,2017-01-15,0.0,18640.55996075263,0.0,0.37,0.0,27946.866507875005,0.0,-335052.6733236173,213.72778568117226,411.7944854067769,882.5332398866709,1676.1817267809167,1983136.184777616,2034536.4267092803,2076747.120772146
73,2017-01-31,0.0,18655.258283282816,0.0,0.37,0.0,27968.902973437504,0.0,-316611.1428260156,213.72778568117226,150.30139969817532,324.7941548819686,616.088078462051,2001556.1984321163,2052866.8908376843,2094926.4693908438
74,2017-02-15,0.0,18669.956605813004,0.0,0.37,0.0,27990.939439000005,0.0,-298154.91400588374,213.72778568117226,172.4722835547083,372.93423210243,690.3906023300469,2019864.0056869155,2071163.9132113906,2113254.9206267684
75,2017-02-28,0.0,18684.654928343192,0.0,0.37,0.0,28012.975904562507,0.0,-279683.98686322174,213.72778568117226,136.99675071805513,299.1000819857003,577.5623197644404,2038281.6037048507,2089549.4680577544,2131652.4769568304
76,2017-03-15,0.8333333333333334,18699.35325087338,0.19937332023544618,0.37,0.0,28035.012370125005,0.1167552017699104,-261377.30121943052,392.6676070821492,139.64415879790502,303.38697882325005,569.1029536807557,2056571.9690070297,2107945.4343297994,2150053.738783431
77,2017-03-31,1.6666666666666667,18714.05157340357,0.0,0.37,0.0,28057.048835687507,0.0,-497412.4926827778,571.6074284831261,225.26812099044395,488.60694274000673,919.8680544701731,1832594.9748663597,1877929.368990126,1915140.488750392
78,2017-04-15,2.5,18728.749895933757,0.0,0.37,0.0,28079.08530125001,0.0,-479434.2900367279,750.5472498841029,286.6550753740161,623.367521487308,1198.6158922272673,1850681.8265984945,1896034.751364571,1933236.9143406334
79,2017-04-30,2.5,18743.448218463942,0.0,0.37,0.0,28101.121766812506,0.0,-461441.38906814833,750.5472498841029,335.5164674784558,724.0520280716213,1383.1155967098034,1868650.2382806055,1914054.1475549615,1951114.6328504554
80,2017-05-15,2.1666666666666665,18758.14654099413,0.0,0.37,0.0,28123.158232375008,0.0,-443362.2138484779,678.9713213237121,278.9624054923458,608.1573627098983,1146.3286152967648,1886834.3829629172,1932204.1367332498,1969238.9843459025
81,2017-05-31,1.8333333333333333,18772.84486352432,0.0,0.37,0.0,28145.194697937506,0.0,-425196.7643777169,607.3953927633213,339.16748726454955,725.9911851262954,1372.4256461678133,1904957.5281323039,1950250.990411643,1987257.0532630174
82,2017-06-15,1.3333333333333333,18787.543186054507,0.0,0.37,0.0,28167.231163500008,0.0,-406909.2526915851,500.03149992273524,248.03621537952898,540.8990373988782,1027.1377575926267,1923056.2818434252,1968497.634560305,2005552.9620322478
83,2017-06-30,1.1666666666666667,18753.60399265291,0.0,0.3720833333333333,0.0,28195.608333250006,0.0,-388619.89223457477,464.24353564254,228.53456667851069,487.0836748769381,924.4228831114967,1941398.8661049327,1986764.1548780838,2023865.7771843465
84,2017-07-15,0.8333333333333334,18719.558384864755,0.0,0.37416666666666665,0.0,28223.985503000007,0.0,-370293.00145679223,392.6676070821492,174.51119624913702,374.8310810536158,714.8395561230092,1959807.322349282,2005108.8821818905,2042198.0483520562
85,2017-07-31,0.6666666666666666,18685.406362690035,0.0,0.37625,0.0,28252.362672750005,0.0,-351964.474736904,356.87964280195376,169.86383764878462,369.62489322637197,694.3793397441264,1978099.4126463367,2023424.663651357,2060471.92685293
86,2017-08-15,0.5,18651.147926128753,0.0,0.3783333333333333,0.0,28280.739842500006,0.0,-333634.4184892969,321.0916785217584,192.7234258870072,416.7600876377664,793.2015149001612,1996417.0483191076,2041659.051489839,2078654.7691830015
87,2017-08-31,0.5,18616.783075180905,0.0,0.3804166666666667,0.0,28309.117012250004,0.0,-315338.7270926379,321.0916785217584,183.2849997494849,400.51655764837034,779.2403284283884,2014697.4329453185,2059875.3180073814,2096885.3358826442
88,2017-09-15,0.8333333333333334,18582.311809846506,0.0,0.3825,0.0,28337.494182000006,0.0,-297149.08288987353,392.6676070821492,189.0602147712877,400.2305941054863,754.5797114514097,2032968.9326382293,2078057.3992231234,2115038.413087941
89,2017-09-30,1.1666666666666667,18547.734130125533,0.0,0.38458333333333333,0.0,28365.871351750004,0.0,-279065.5922953903,464.24353564254,222.7832069686237,477.46202940954424,905.4094722896167,2051056.0242366274,2096127.6713238312,2133111.0222593322
90,2017-10-15,1.1666666666666667,18513.050036018005,0.0,0.38666666666666666,0.0,28394.248521500005,0.0,-261016.78579501505,464.24353564254,278.26326848540356,604.0821802123261,1148.9074234562986,2068838.684971742,2114036.639179636,2150980.196901872
91,2017-10-31,0.8333333333333334,18478.25952752391,0.0,0.38875,0.0,28422.625691250003,0.0,-242931.19387457334,392.6676070821492,259.26019928370897,568.0803078780286,1078.55974254745,2086901.0705421746,2131946.8183992845,2168854.753269318
92,2017-11-15,0.5,18443.36260464325,0.0,0.3908333333333333,0.0,28451.002861000004,0.0,-224808.9229484517,321.0916785217584,217.0545718471731,467.8079595786925,890.2751896020196,2104931.281476941,2149922.373044357,2186802.016658233
93,2017-11-30,0.5,18408.359267376032,0.0,0.39291666666666664,0.0,28479.380030750002,0.0,-206721.65535959788,321.0916785217584,173.2705538910165,371.53179366051216,714.9964436941665,2122947.2440528553,2167959.2005180707,2204807.143713742
94,2017-12-15,1.0,18373.24951572225,0.0,0.395,0.0,28507.757200500004,0.0,-188776.86141523765,428.45557136234453,169.1104982673059,369.42627400787717,708.2822259791798,2140898.623495222,2185963.023759773,2222831.6726242043
95,2017-12-31,1.5,18338.033349681908,0.0,0.39708333333333334,0.0,28536.13437025,0.0,-170974.64752975875,535.8194642029307,228.2104912709841,496.0495793696443,943.5547740085078,2158675.8489596453,2203805.007530091,2240594.23351439
96,2018-01-15,3.6666666666666665,18302.710769254998,0.0,0.39916666666666667,0.0,28564.51154,0.0,-153672.99976034905,1001.0629998454705,418.5940102696852,904.0618434128454,1713.7217470867772,2176055.5338322134,2221203.6564559364,2257963.294102887
97,2018-01-31,5.333333333333333,18267.28177444153,0.0,0.40125,0.0,28592.88870975,0.0,-136764.6606285551,1358.9426426474242,725.4500388281738,1538.9841509682722,2913.540511628897,2192819.1494000033,2237931.9540794203,2274719.3228375926
98,2018-02-15,5.0,18231.7463652415,0.0,0.4033333333333333,0.0,28621.2658795,0.0,-119820.28097740072,1287.3667140870336,1087.7120467958691,2356.034734972028,4451.0619362399775,2208750.369010396,2253807.6657096827,2290668.138705233
99,2018-02-28,3.0,18196.104541654906,0.0,0.40541666666666665,0.0,28649.64304925,0.0,-102482.08757847012,857.9111427246891,833.2756595751729,1793.287828560251,3352.0283823265486,2225305.2568590506,2270210.4824227826,2306994.481882519
